鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,來源資料夾_
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號十六樓之3A1-16F,12.19,商,,,1021022,土地1建物1車位1,十六層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.98,3,2,2,有,無,11460000,82269,坡道平面,25.62,900000,,RPPQMLOJJHMFFBJ28CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號十九樓之3A1-19F,12.19,商,,,1021022,土地1建物1車位1,十九層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.06,3,2,2,有,無,11660000,83048,坡道平面,29.7,1000000,,RPRQMLOJJHMFFBJ48CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號二十二樓之3A1-22F,12.19,商,,,1040210,土地1建物1車位1,二十二層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.06,3,2,2,有,無,12100000,85696,坡道平面,29.7,1100000,,RPTQMLOJJHMFFBJ68CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號二十三樓之2A1-23F,17.97,商,,,1021022,土地1建物1車位2,二十三層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,237.82,4,2,2,有,無,16840000,84015,坡道平面,59.4,1850000,,RPWQMLOJJHMFFBJ98CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號二十四樓之2A1-24F,17.27,商,,,1021120,土地1建物1車位2,二十四層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,229.44,4,2,2,有,無,16100000,82040,坡道平面,59.4,2150000,,RPXQMLOJJHMFFBJ09CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號二十七樓之2A1-27F,17.27,商,,,1021129,土地1建物1車位2,二十七層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,229.44,4,2,2,有,無,16600000,84392,坡道平面,59.4,2250000,,RPPRMLOJJHMFFBJ38CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段223號A2-01F,36.82,商,,,1021001,土地1建物1車位2,一層,27,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,249.56,0,0,0,無,無,39410000,197981,坡道平面,62.37,2350000,此戶為一樓店面,RPRRMLOJJHMFFBJ58CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號六樓之2A2-06F,9.38,商,,,1021209,土地1建物1車位1,六層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.23,2,2,1,有,無,8390000,80821,坡道平面,29.7,750000,,RPTRMLOJJHMFFBJ78CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號七樓之2A2-07F,9.38,商,,,1020927,土地1建物1車位1,七層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.23,2,2,1,有,無,8590000,81350,坡道平面,29.7,900000,,RPVRMLOJJHMFFBJ98CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號八樓之2A2-08F,9.38,商,,,1021209,土地1建物1車位1,八層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.23,2,2,1,有,無,8340000,80292,坡道平面,29.7,750000,,RPXRMLOJJHMFFBJ56CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號九樓之2A2-09F,9.38,商,,,1021007,土地1建物1車位1,九層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.23,2,2,1,有,無,8580000,81244,坡道平面,29.7,900000,,RPPSMLOJJHMFFBJ48CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號十樓之2A2-10F,9.38,商,,,1021014,土地1建物1車位1,十層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.23,2,2,1,有,無,8660000,83677,坡道平面,29.7,750000,,RPQSMLOJJHMFFBJ58CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號十一樓之2A2-11F,9.38,商,,,1021004,土地1建物1車位1,十一層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.23,2,2,1,有,無,8540000,82408,坡道平面,29.7,750000,,RPSSMLOJJHMFFBJ78CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號十四樓之2A2-14F,9.38,商,,,1021009,土地1建物1車位1,十四層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.23,2,2,1,有,無,8800000,82513,坡道平面,29.7,1000000,,RPTSMLOJJHMFFBJ88CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號十七樓之2A2-17F,9.38,商,,,1021114,土地1建物1車位1,十七層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.23,2,2,1,有,無,7880000,76166,坡道平面,29.7,680000,,RPUSMLOJJHMFFBJ98CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號十九樓之2A2-19F,9.38,商,,,1021229,土地1建物1車位1,十九層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.15,2,2,1,有,無,8450000,80398,坡道平面,25.62,850000,,RPWSMLOJJHMFFBJ56CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號二十一樓之2A2-21F,9.38,商,,,1021027,土地1建物1車位1,二十一層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.23,2,2,1,有,無,8700000,81985,坡道平面,29.7,950000,,RPPTMLOJJHMFFBJ58CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號二十二樓之2A2-22F,9.38,商,,,1040312,土地1建物1車位1,二十二層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.23,2,2,1,有,無,9300000,86745,坡道平面,29.7,1100000,,RPRTMLOJJHMFFBJ78CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號五樓之1A3-05F,12.1,商,,,1030617,土地1建物1車位1,五層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.38,3,2,2,有,無,11020000,80435,坡道平面,29.7,750000,,RPTTMLOJJHMFFBJ98CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號六樓之1A3-06F,12.1,商,,,1021028,土地1建物1車位1,六層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.38,3,2,2,有,無,11200000,78321,坡道平面,29.7,1200000,,RPUTMLOJJHMFFBJ09CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號八樓之1A3-08F,12.1,商,,,1030621,土地1建物1車位1,八層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.38,3,2,2,有,無,10730000,76598,坡道平面,29.7,950000,,RPWTMLOJJHMFFBJ66CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號十一樓之1A3-11F,12.1,商,,,1021007,土地1建物1車位1,十一層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.38,3,2,2,有,無,11180000,81689,坡道平面,29.7,750000,,RPXTMLOJJHMFFBJ76CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號十四樓之1A3-14F,12.1,商,,,1021109,土地1建物1車位1,十四層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.38,3,2,2,有,無,11600000,82237,坡道平面,29.7,1100000,,RPOUMLOJJHMFFBJ58CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號十五樓之1A3-15F,13.85,商,,,1030607,土地1建物1車位2,十五層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,187.08,3,2,2,有,無,12250000,78321,坡道平面,59.4,2250000,,RPPUMLOJJHMFFBJ68CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號十六樓之1A3-16F,12.1,商,,,1021010,土地1建物1車位1,十六層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.38,3,2,2,有,無,10430000,74640,坡道平面,29.7,900000,,RPQUMLOJJHMFFBJ78CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號十八樓之1A3-18F,12.1,商,,,1021028,土地1建物1車位1,十八層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.38,3,2,2,有,無,11500000,80670,坡道平面,29.7,1200000,,RPSUMLOJJHMFFBJ98CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號十九樓之1A3-19F,12.1,商,,,1021022,土地1建物1車位1,十九層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.38,3,2,2,有,無,11600000,83020,坡道平面,29.7,1000000,,RPTUMLOJJHMFFBJ09CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號二十一樓之1A3-21F,12.1,商,,,1021206,土地1建物1車位1,二十一層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.38,3,2,2,有,無,11950000,84195,坡道平面,29.7,1200000,,RPUUMLOJJHMFFBJ56CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號二十二樓之1A3-22F,12.1,商,,,1040328,土地1建物1車位1,二十二層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.38,3,2,2,有,無,11900000,84586,坡道平面,29.7,1100000,,RPVUMLOJJHMFFBJ66CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號二十三樓之1A3-23F,18.32,商,,,1030416,土地1建物1車位2,二十三層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,242.42,4,2,2,有,無,17230000,81849,坡道平面,59.4,2250000,,RPXUMLOJJHMFFBJ86CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號二十五樓之1A3-25F,17.71,商,,,1021010,土地1建物1車位2,二十五層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,234.28,4,2,2,有,無,16620000,84458,坡道平面,59.4,1850000,,RPOVMLOJJHMFFBJ68CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號二十六樓之1A3-26F,17.71,商,,,1021127,土地1建物1車位2,二十六層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,234.28,4,2,2,有,無,16400000,82914,坡道平面,59.4,1900000,,RPPVMLOJJHMFFBJ78CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號二十七樓之1A3-27F,17.71,商,,,1021129,土地1建物1車位2,二十七層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,234.28,4,2,2,有,無,17000000,84344,坡道平面,59.4,2250000,,RPQVMLOJJHMFFBJ88CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號三樓之5A5-03F,9.56,商,,,1021019,土地1建物1車位1,三層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.11,2,2,1,有,無,7880000,72918,坡道平面,29.7,850000,,RPUVMLOJJHMFFBJ66CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號四樓之5A5-04F,9.38,商,,,1021021,土地1建物1車位1,四層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.36,2,2,1,有,無,7670000,70991,坡道平面,29.7,950000,,RPXVMLOJJHMFFBJ96CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號六樓之5A5-06F,9.38,商,,,1021015,土地1建物1車位1,六層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.36,2,2,1,有,無,7770000,72047,坡道平面,29.7,950000,,RPPWMLOJJHMFFBJ88CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號六樓之5A5-05F,9.38,商,,,1021009,土地1建物1車位1,五層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.36,2,2,1,有,無,7880000,74266,坡道平面,29.7,850000,,RPRWMLOJJHMFFBJ09CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號七樓之5A5-07F,9.38,商,,,1021017,土地1建物1車位1,七層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.28,2,2,1,有,無,7850000,74477,坡道平面,25.62,800000,,RPUWMLOJJHMFFBJ76CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號八樓之5A5-08F,9.38,商,,,1021006,土地1建物1車位1,八層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.36,2,2,1,有,無,7980000,72681,坡道平面,29.7,1100000,,RPWWMLOJJHMFFBJ96CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號九樓之5A5-09F,9.38,商,,,1021008,土地1建物1車位1,九層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.36,2,2,1,有,無,8070000,74688,坡道平面,29.7,1000000,,RPONNLOJJHMFFBJ97CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興路14鄰勝利八街一段227號十號之5A5-10F,9.38,商,,,1021008,土地1建物1車位1,十層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.36,2,2,1,有,無,8110000,75111,坡道平面,29.7,1000000,,RPPNNLOJJHMFFBJ08CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號十二樓之5A5-12F,9.38,商,,,1021126,土地1建物1車位1,十二層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.36,2,2,1,有,無,7930000,73738,坡道平面,29.7,950000,,RPRNNLOJJHMFFBJ28CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號十三樓之5A5-13F,9.38,商,,,1021226,土地1建物1車位1,十三層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.36,2,2,1,有,無,8230000,75322,坡道平面,29.7,1100000,,RPTNNLOJJHMFFBJ48CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號十四樓之5A5-14F,9.38,商,,,1021119,土地1建物1車位1,十四層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.36,2,2,1,有,無,8300000,75005,坡道平面,29.7,1200000,,RPUNNLOJJHMFFBJ58CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號十五樓之5A5-15F,9.38,商,,,1021107,土地1建物1車位1,十五層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.36,2,2,1,有,無,8150000,77118,坡道平面,29.7,850000,,RPVNNLOJJHMFFBJ68CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號十六樓之5A5-16F,9.38,商,,,1021012,土地1建物1車位1,十六層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.36,2,2,1,有,無,8000000,74477,坡道平面,29.7,950000,,RPWNNLOJJHMFFBJ78CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號十七樓之5A5-17F,9.38,商,,,1021113,土地1建物1車位1,十七層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.36,2,2,1,有,無,8500000,78175,坡道平面,29.7,1100000,,RPOONLOJJHMFFBJ08CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號十八樓之5A5-18F,9.38,商,,,1021101,土地1建物1車位1,十八層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.36,2,2,1,有,無,8200000,76062,坡道平面,29.7,1000000,,RPQONLOJJHMFFBJ28CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號十九樓之5A5-19F,9.38,商,,,1021114,土地1建物1車位1,十九層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.36,2,2,1,有,無,8120000,76801,坡道平面,29.7,850000,,RPRONLOJJHMFFBJ38CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號二十一樓之5A5-21F,9.38,商,,,1021104,土地1建物1車位1,二十一層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.36,2,2,1,有,無,8180000,76379,坡道平面,29.7,950000,,RPSONLOJJHMFFBJ48CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號二十二樓之5A5-22F,9.38,商,,,1021119,土地1建物1車位1,二十二層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.36,2,2,1,有,無,8530000,78491,坡道平面,29.7,1100000,,RPTONLOJJHMFFBJ58CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號二十三樓之3A5-23F,9.38,商,,,1021102,土地1建物1車位1,二十三層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.36,2,2,1,有,無,8500000,78175,坡道平面,29.7,1100000,,RPWONLOJJHMFFBJ88CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號二十四樓之3A5-24F,9.38,商,,,1021108,土地1建物1車位1,二十四層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.36,2,2,1,有,無,8020000,75745,坡道平面,29.7,850000,,RPXONLOJJHMFFBJ98CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號二十五樓之3A5-25F,9.38,商,,,1030426,土地1建物1車位1,二十五層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.36,2,2,1,有,無,8500000,80816,坡道平面,29.7,850000,售價包含裝潢價款,RPPPNLOJJHMFFBJ28CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號二十六樓之3A5-26F,9.38,商,,,1021221,土地1建物1車位1,二十六層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.36,2,2,1,有,無,8380000,79548,坡道平面,29.7,850000,,RPQPNLOJJHMFFBJ38CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號二十七樓之3A5-27F,9.38,商,,,1030614,土地1建物1車位1,二十七層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.36,2,2,1,有,無,8050000,76062,坡道平面,29.7,850000,,RPRPNLOJJHMFFBJ48CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰莊敬三路198號A6-01F,42.61,商,,,1040312,土地1建物1車位2,一層,27,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,281.6,0,0,0,無,無,42350000,184281,坡道平面,62.37,1950000,此戶為一樓店面,RPUPNLOJJHMFFBJ78CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號三樓之6A6-03F,9.91,商,,,1021028,土地1建物1車位1,三層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.78,3,2,2,有,無,8000000,72657,坡道平面,25.62,650000,,RPVPNLOJJHMFFBJ88CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號四樓之6A6-04F,10.87,商,,,1021004,土地1建物1車位1,四層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.83,3,2,2,有,無,9240000,74824,坡道平面,29.7,850000,,RPWPNLOJJHMFFBJ98CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號五樓之6A6-05F,10.87,商,,,1021209,土地1建物1車位1,五層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.75,3,2,2,有,無,9050000,73129,坡道平面,25.62,850000,,RPXPNLOJJHMFFBJ09CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號六樓之6A6-06F,10.87,商,,,1021009,土地1建物1車位1,六層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.83,3,2,2,有,無,9180000,73397,坡道平面,29.7,950000,,RPPQNLOJJHMFFBJ38CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號七樓之6A6-07F,10.87,商,,,1021023,土地1建物1車位1,七層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.83,3,2,2,有,無,9160000,75002,坡道平面,29.7,750000,,RPRQNLOJJHMFFBJ58CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號十樓之6A6-10F,10.87,商,,,1021021,土地1建物1車位1,十層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.83,3,2,2,有,無,9180000,74289,坡道平面,29.7,850000,,RPSQNLOJJHMFFBJ68CB,106_01
竹北市,房地(土地+建物)+車位,新竹縣竹北市北興里14鄰勝利八街一段227號十一樓之6A6-11F,10.87,商,,,1021109,土地1建物1車位1,十一層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.83,3,2,2,有,無,9500000,74913,坡道平面,29.7,1100000,,RPVQNLOJJHMFFBJ98CB,106_01
