鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,來源資料夾_
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，C戶25樓,25.36,住,,,1030726,土地1建物1車位0,二十五層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,99.69,1,1,1,有,無,10710000,107433,,0.0,0,,RPVRMLKMLHLFFBG68CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，D戶8樓,24.62,住,,,1030720,土地1建物1車位0,八層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,98.45,1,1,1,有,無,9120000,92636,,0.0,0,,RPWRMLKMLHLFFBG78CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，D戶12樓,25.03,住,,,1031015,土地1建物1車位0,十二層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,98.56,1,1,1,有,無,10500000,106534,,0.0,0,,RPXRMLKMLHLFFBG88CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，D戶7樓,24.62,住,,,1030805,土地1建物1車位0,七層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,97.2,1,1,1,有,無,9050000,93107,,0.0,0,,RPOSMLKMLHLFFBG08CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，D戶10樓,24.7,住,,,1030726,土地1建物1車位0,十層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,97.46,1,1,1,有,無,9360000,96039,,0.0,0,,RPPSMLKMLHLFFBG18CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，D戶14樓,25.12,住,,,1030715,土地1建物1車位0,十四層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,99.07,1,1,1,有,無,10170000,102655,,0.0,0,,RPQSMLKMLHLFFBG28CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，D戶15樓,25.12,住,,,1030723,土地1建物1車位0,十五層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,99.07,1,1,1,有,無,10090000,101847,,0.0,0,,RPRSMLKMLHLFFBG38CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，D戶5樓,24.37,住,,,1030725,土地1建物1車位0,五層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,96.2,1,1,1,有,無,8850000,91996,,0.0,0,,RPSSMLKMLHLFFBG48CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，D戶11樓,24.78,住,,,1030728,土地1建物1車位0,十一層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,97.5,1,1,1,有,無,9440000,96821,,0.0,0,,RPTSMLKMLHLFFBG58CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，D戶4樓,24.12,住,,,1030716,土地1建物1車位0,四層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,95.59,1,1,1,有,無,8830000,92374,,0.0,0,,RPUSMLKMLHLFFBG68CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，D戶13樓,24.95,住,,,1030718,土地1建物1車位0,十三層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,98.52,1,1,1,有,無,9870000,100183,,0.0,0,,RPVSMLKMLHLFFBG78CB,105_02
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮宜蘭縣烏石港段179地號，D戶28樓,26.36,住,,,1030726,土地1建物1車位1,二十八層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,103.79,1,1,1,有,無,12490000,226757,坡道平面,53.56,1100000,,RPWSMLKMLHLFFBG88CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，D戶17樓,25.2,住,,,1030714,土地1建物1車位0,十七層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,99.48,1,1,1,有,無,10270000,103237,,0.0,0,,RPXSMLKMLHLFFBG98CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，D戶22樓,24.78,住,,,1030719,土地1建物1車位0,二十二層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,98.27,1,1,1,有,無,10480000,106645,,0.0,0,,RPOTMLKMLHLFFBG18CB,105_02
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮宜蘭縣烏石港段179地號，D戶24樓,25.12,住,,,1030720,土地1建物1車位1,二十四層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,99.44,1,1,1,有,無,11860000,234525,坡道平面,53.56,1100000,,RPPTMLKMLHLFFBG28CB,105_02
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮宜蘭縣烏石港段179地號，D戶20樓,24.95,住,,,1030720,土地1建物1車位1,二十層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,98.66,1,1,1,有,無,11480000,230155,坡道平面,53.56,1100000,,RPQTMLKMLHLFFBG38CB,105_02
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮宜蘭縣烏石港段179地號，D戶23樓,24.78,住,,,1030714,土地1建物1車位1,二十三層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,98.32,1,1,1,有,無,11650000,235702,坡道平面,53.56,1100000,,RPRTMLKMLHLFFBG48CB,105_02
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮宜蘭縣烏石港段179地號，D戶26樓,25.61,住,,,1030823,土地1建物1車位1,二十六層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,101.3,1,1,1,有,無,12800000,245078,坡道平面,53.56,1100000,,RPSTMLKMLHLFFBG58CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，D戶21樓,24.78,住,,,1030709,土地1建物1車位0,二十一層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,98.32,1,1,1,有,無,10410000,105879,,0.0,0,,RPTTMLKMLHLFFBG68CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，D戶27樓,25.94,住,,,1030806,土地1建物1車位0,二十七層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,102.38,1,1,1,有,無,11730000,114573,,0.0,0,,RPUTMLKMLHLFFBG78CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，D戶25樓,25.36,住,,,1030726,土地1建物1車位0,二十五層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,100.14,1,1,1,有,無,10710000,106950,,0.0,0,,RPVTMLKMLHLFFBG88CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，E戶15樓,22.55,住,,,1030726,土地1建物1車位0,十五層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,89.43,1,1,1,有,無,9050000,101196,,0.0,0,,RPWTMLKMLHLFFBG98CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，E戶17樓,23.04,住,,,1030805,土地1建物1車位0,十七層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,91.18,1,1,1,有,無,9190000,100790,,0.0,0,,RPXTMLKMLHLFFBG09CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，E戶8樓,22.38,住,,,1030725,土地1建物1車位0,八層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,88.79,1,1,1,有,無,8330000,93817,,0.0,0,,RPOUMLKMLHLFFBG28CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，E戶14樓,22.38,住,,,1030715,土地1建物1車位0,十四層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,89.1,1,1,1,有,無,9070000,101796,,0.0,0,,RPPUMLKMLHLFFBG38CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，E戶7樓,22.46,住,,,1030725,土地1建物1車位0,七層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,89.32,1,1,1,有,無,8320000,93148,,0.0,0,,RPQUMLKMLHLFFBG48CB,105_02
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮宜蘭縣烏石港段179地號，E戶13樓,22.13,住,,,1030720,土地1建物1車位1,十三層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,88.08,1,1,1,有,無,9870000,254056,坡道平面,53.56,1100000,,RPRUMLKMLHLFFBG58CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，E戶5樓,22.79,住,,,1030725,土地1建物1車位0,五層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,90.3,1,1,1,有,無,8290000,91805,,0.0,0,,RPSUMLKMLHLFFBG68CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，E戶4樓,22.96,住,,,1030806,土地1建物1車位0,四層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,90.91,1,1,1,有,無,8220000,90419,,0.0,0,,RPTUMLKMLHLFFBG78CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，E戶3樓,23.21,住,,,1030713,土地1建物1車位0,三層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,91.55,1,1,1,有,無,8450000,92299,,0.0,0,,RPUUMLKMLHLFFBG88CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，E戶10樓,21.97,住,,,1030721,土地1建物1車位0,十層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,87.41,1,1,1,有,無,8560000,97929,,0.0,0,,RPVUMLKMLHLFFBG98CB,105_02
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮宜蘭縣烏石港段179地號，E戶27樓,23.29,住,,,1030720,土地1建物1車位1,二十七層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,92.36,1,1,1,有,無,11980000,280412,坡道平面,53.56,1100000,,RPWUMLKMLHLFFBG09CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，F戶3樓,22.38,住,,,1030923,土地1建物1車位0,三層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,89.01,1,1,1,有,無,8030000,90215,,0.0,0,,RPXUMLKMLHLFFBG56CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，E戶26樓,23.62,住,,,1030721,土地1建物1車位0,二十六層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,93.46,1,1,1,有,無,10900000,116627,,0.0,0,,RPOVMLKMLHLFFBG38CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，E戶20樓,23.71,住,,,1030730,土地1建物1車位0,二十層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,93.55,1,1,1,有,無,9670000,103367,,0.0,0,,RPPVMLKMLHLFFBG48CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，E戶28樓,22.79,住,,,1030726,土地1建物1車位0,二十八層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,90.78,1,1,1,有,無,9940000,109495,,0.0,0,,RPQVMLKMLHLFFBG58CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，E戶23樓,23.79,住,,,1030720,土地1建物1車位0,二十三層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,93.88,1,1,1,有,無,10120000,107797,,0.0,0,,RPRVMLKMLHLFFBG68CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，E戶21樓,23.71,住,,,1030709,土地1建物1車位0,二十一層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,93.77,1,1,1,有,無,9960000,106217,,0.0,0,,RPSVMLKMLHLFFBG78CB,105_02
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜蘭縣烏石港段179地號，E戶25樓,23.87,住,,,1030720,土地1建物1車位0,二十五層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,,94.1,1,1,1,有,無,10300000,109458,,0.0,0,,RPTVMLKMLHLFFBG88CB,105_02
